tweet_id,tweet,sentiment,hashtags,subjectivity,polarity,negative,positive,neutral,compound,pos
4990,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.15555555555555559,0.07777777777777778,0.0,0.344,0.656,0.743,"[0.         0.         0.         0.         0.         0.45868802
 0.         0.         0.40664339 0.40568385 0.         0.20135072
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.23030018 0.         0.44304081
 0.         0.16111367 0.37926771 0.         0.         0.        ]"
2481,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.12464843
 0.         0.         0.         0.99220097 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5891,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.5053030303030304,0.05804924242424242,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.55558284
 0.         0.         0.         0.78621102 0.         0.
 0.         0.         0.22096838 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1561183  0.         0.         0.         0.        ]"
1219,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.178,0.822,0.0772,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.93526225 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.35395553 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
560,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.21068933
 0.         0.         0.         0.74537162 0.         0.36994599
 0.         0.         0.41898054 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.2960176  0.         0.         0.         0.        ]"
2748,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.1625,0.1,0.189,0.0,0.811,-0.4201,"[0.         0.         0.         0.         0.         0.39379635
 0.         0.         0.         0.6965816  0.         0.23048688
 0.         0.         0.5220736  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.18442739 0.         0.         0.         0.        ]"
4992,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.3333333333333333,-0.14999999999999994,0.329,0.229,0.442,-0.5423,"[0.         0.         0.         0.         0.         0.58002847
 0.         0.         0.         0.71820375 0.         0.20369253
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.325975   0.         0.         0.         0.        ]"
6775,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.2833333333333333,0.125,0.0,0.0,1.0,0.0,"[0.         0.3600507  0.         0.         0.         0.31063038
 0.48032165 0.         0.         0.64104871 0.         0.36362058
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
119,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],1.0,0.8,0.0,0.316,0.684,0.5719,"[0.         0.         0.         0.         0.41422529 0.352691
 0.         0.         0.         0.77983856 0.         0.30964221
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
2820,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],0.3666666666666667,-0.2833333333333333,0.271,0.186,0.542,-0.2718,"[0.         0.         0.         0.         0.         0.13410035
 0.         0.54105053 0.         0.83022974 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
4844,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.9,0.6000000000000001,0.0,0.368,0.632,0.7906,"[0.         0.         0.         0.         0.24391294 0.31151852
 0.         0.         0.         0.91840225 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
2398,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.438,0.562,0.5994,"[0.         0.         0.         0.         0.         0.27631784
 0.         0.         0.         0.73316294 0.         0.48518204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.38822538 0.         0.         0.         0.        ]"
3179,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.121,0.879,0.0258,"[0.         0.         0.         0.         0.45531328 0.58151288
 0.         0.         0.         0.51431556 0.         0.34035636
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.27234103 0.         0.         0.         0.        ]"
5023,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.9,0.4,0.0,0.433,0.567,0.7269,"[0.         0.         0.         0.         0.         0.27200582
 0.         0.         0.         0.96229561 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1874,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4,0.8,0.0,0.213,0.787,0.5859,"[0.         0.         0.         0.         0.         0.08976115
 0.         0.         0.         0.79388708 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.18027075 0.         0.
 0.         0.12611403 0.29687722 0.         0.47449749 0.        ]"
747,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],0.8333333333333334,-0.3888888888888889,0.267,0.144,0.588,-0.3182,"[0.         0.         0.         0.         0.         0.36109093
 0.         0.         0.         0.85163917 0.         0.
 0.         0.         0.23935727 0.         0.         0.
 0.         0.         0.         0.24173091 0.         0.
 0.         0.1691104  0.         0.         0.         0.        ]"
3425,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5,0.25,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.11619701
 0.         0.         0.         0.61661848 0.         0.20402846
 0.         0.         0.         0.56989359 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.48976891 0.         0.         0.         0.        ]"
8971,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.5848484848484848,0.712121212121212,0.0,0.496,0.504,0.9153,"[0.         0.62177525 0.         0.         0.         0.08940513
 0.         0.36072011 0.         0.47444298 0.         0.
 0.         0.         0.35558527 0.         0.         0.
 0.         0.         0.         0.17955575 0.27518564 0.
 0.         0.12561383 0.         0.         0.         0.        ]"
7523,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.172,0.828,0.3612,"[0.         0.         0.         0.         0.         0.10015807
 0.         0.         0.         0.97442625 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.20115129 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
6368,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4,0.1,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.1986295
 0.         0.         0.         0.35135333 0.         0.69754067
 0.         0.         0.19749908 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.55814719 0.         0.         0.         0.        ]"
7437,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.15,0.0,0.85,-0.3182,"[0.         0.         0.         0.         0.         0.19937773
 0.         0.         0.         0.96986135 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.14006242 0.         0.         0.         0.        ]"
2495,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.22727272727272727,0.06818181818181818,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.57618645
 0.         0.         0.         0.76440694 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.28929432 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
6955,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.197,0.803,0.4019,"[0.         0.         0.         0.         0.         0.40353655
 0.         0.         0.         0.71381092 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.54029193 0.         0.
 0.         0.18898904 0.         0.         0.         0.        ]"
8995,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.31169281
 0.         0.         0.         0.82702448 0.         0.27364819
 0.         0.         0.30991893 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.21896353 0.         0.         0.         0.        ]"
5280,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.35421238 0.         0.         0.         0.10186448
 0.         0.         0.         0.90093421 0.         0.17886219
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.14311915 0.         0.         0.         0.        ]"
3621,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.78129002 0.         0.
 0.         0.         0.43917061 0.         0.         0.
 0.         0.         0.         0.44352574 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
3654,[0. 0. 0. ... 0. 0. 0.],0,[0. 0. 0. ... 0. 0. 0.],0.6875,-0.3125,0.0,0.152,0.848,0.3612,"[0.         0.         0.         0.         0.25912711 0.22063308
 0.         0.         0.         0.78055037 0.         0.19370303
 0.         0.         0.21937743 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.40650308 0.15499426 0.         0.         0.         0.        ]"
8038,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.23203793
 0.         0.         0.         0.82089818 0.         0.40743166
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.32601229 0.         0.         0.         0.        ]"
6969,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4,-0.4,0.0,0.202,0.798,0.5106,"[0.         0.         0.         0.         0.22595929 0.
 0.         0.         0.         0.93588173 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.27031052 0.         0.         0.         0.        ]"
8969,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.40478939
 0.         0.         0.         0.71602706 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.56872735 0.         0.         0.         0.        ]"
669,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.65,0.35,0.0,0.4,0.6,0.7184,"[0.         0.         0.         0.         0.         0.38440016
 0.         0.         0.         0.7932876  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.47215601 0.         0.         0.         0.         0.        ]"
3730,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.4558982683982684,0.1680194805194805,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.39731613
 0.         0.         0.         0.7028077  0.         0.
 0.         0.         0.52673993 0.         0.         0.
 0.         0.         0.         0.26598173 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1048,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,1.0,0.0,"[0.         0.         0.         0.         0.         0.15945533
 0.         0.         0.         0.98720514 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
2069,[0. 0. 0. ... 0. 0. 0.],1,[0. 0. 0. ... 0. 0. 0.],1.0,0.1,0.178,0.0,0.822,-0.3818,"[0.         0.         0.         0.         0.         0.40206311
 0.         0.         0.         0.47413639 0.         0.47065075
 0.         0.         0.53303322 0.         0.         0.
 0.         0.         0.         0.26915958 0.         0.
 0.         0.18829898 0.         0.         0.         0.        ]"
6817,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.1,0.0,0.0,0.179,0.821,0.5423,"[0.         0.         0.         0.         0.         0.26561017
 0.         0.         0.         0.93966926 0.         0.
 0.         0.         0.1760657  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.12439372 0.         0.         0.         0.        ]"
8264,[0. 0. 0. ... 0. 0. 0.],2,[0. 0. 0. ... 0. 0. 0.],0.38888888888888884,-0.041666666666666664,0.208,0.1,0.692,-0.34,"[0.         0.         0.         0.         0.35877713 0.61095963
 0.         0.         0.         0.40526967 0.         0.53638708
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.21459891 0.         0.         0.         0.        ]"
